image_path,image_label_path,up,down,left,right,width,height
images1/source/images/38_26.jpg,images1/source/labels/38_26_label.jpg,159,312,443,610,900,600
images1/source/images/38_27.jpg,images1/source/labels/38_27_label.jpg,162,294,444,616,900,600
images1/source/images/38_28.jpg,images1/source/labels/38_28_label.jpg,158,345,419,612,900,600
images1/source/images/38_29.jpg,images1/source/labels/38_29_label.jpg,167,340,411,616,900,600
images1/source/images/38_30.jpg,images1/source/labels/38_30_label.jpg,158,334,422,621,900,600
images1/source/images/39_10.jpg,images1/source/labels/39_10_label.jpg,280,471,518,714,900,600
images1/source/images/39_11.jpg,images1/source/labels/39_11_label.jpg,278,480,511,717,900,600
images1/source/images/39_12.jpg,images1/source/labels/39_12_label.jpg,285,472,495,716,900,600
images1/source/images/39_13.jpg,images1/source/labels/39_13_label.jpg,292,469,479,734,900,600
images1/source/images/39_14.jpg,images1/source/labels/39_14_label.jpg,273,468,466,739,900,600
images1/source/images/39_15.jpg,images1/source/labels/39_15_label.jpg,254,471,451,745,900,600
images1/source/images/39_16.jpg,images1/source/labels/39_16_label.jpg,258,465,464,740,900,600
images1/source/images/39_17.jpg,images1/source/labels/39_17_label.jpg,261,461,477,736,900,600
images1/source/images/39_18.jpg,images1/source/labels/39_18_label.jpg,265,460,470,734,900,600
images1/source/images/39_19.jpg,images1/source/labels/39_19_label.jpg,265,460,462,733,900,600
images1/source/images/39_20.jpg,images1/source/labels/39_20_label.jpg,270,456,459,727,900,600
images1/source/images/39_21.jpg,images1/source/labels/39_21_label.jpg,275,453,456,722,900,600
images1/source/images/39_22.jpg,images1/source/labels/39_22_label.jpg,279,450,452,716,900,600
images1/source/images/39_23.jpg,images1/source/labels/39_23_label.jpg,269,455,459,711,900,600
images1/source/images/39_24.jpg,images1/source/labels/39_24_label.jpg,257,463,465,706,900,600
images1/source/images/39_25.jpg,images1/source/labels/39_25_label.jpg,266,450,465,693,900,600
images1/source/images/39_26.jpg,images1/source/labels/39_26_label.jpg,275,437,463,681,900,600
images1/source/images/39_27.jpg,images1/source/labels/39_27_label.jpg,277,429,469,677,900,600
images1/source/images/39_28.jpg,images1/source/labels/39_28_label.jpg,279,421,475,673,900,600
images1/source/images/39_29.jpg,images1/source/labels/39_29_label.jpg,283,423,477,674,900,600
images1/source/images/39_30.jpg,images1/source/labels/39_30_label.jpg,287,425,479,675,900,600
images1/source/images/39_5.jpg,images1/source/labels/39_5_label.jpg,281,466,513,699,900,600
images1/source/images/39_6.jpg,images1/source/labels/39_6_label.jpg,277,470,507,698,900,600
images1/source/images/39_7.jpg,images1/source/labels/39_7_label.jpg,273,474,500,697,900,600
images1/source/images/39_8.jpg,images1/source/labels/39_8_label.jpg,277,468,512,704,900,600
images1/source/images/39_9.jpg,images1/source/labels/39_9_label.jpg,281,463,523,711,900,600
images1/source/images/3_4.jpg,images1/source/labels/3_4_label.jpg,257,293,561,610,900,600
images1/source/images/3_5.jpg,images1/source/labels/3_5_label.jpg,257,295,556,603,900,600
images1/source/images/3_6.jpg,images1/source/labels/3_6_label.jpg,256,297,561,608,900,600
images1/source/images/3_7.jpg,images1/source/labels/3_7_label.jpg,259,297,555,608,900,600
images1/source/images/3_8.jpg,images1/source/labels/3_8_label.jpg,262,295,562,602,900,600
images1/source/images/40_12.jpg,images1/source/labels/40_12_label.jpg,152,371,342,583,900,600
images1/source/images/40_13.jpg,images1/source/labels/40_13_label.jpg,152,363,348,589,900,600
images1/source/images/40_14.jpg,images1/source/labels/40_14_label.jpg,151,356,352,596,900,600
images1/source/images/40_15.jpg,images1/source/labels/40_15_label.jpg,152,352,360,604,900,600
images1/source/images/40_16.jpg,images1/source/labels/40_16_label.jpg,153,349,358,612,900,600
images1/source/images/40_17.jpg,images1/source/labels/40_17_label.jpg,161,339,364,620,900,600
images1/source/images/40_18.jpg,images1/source/labels/40_18_label.jpg,160,329,360,628,900,600
images1/source/images/40_19.jpg,images1/source/labels/40_19_label.jpg,160,325,356,619,900,600
images1/source/images/40_20.jpg,images1/source/labels/40_20_label.jpg,159,324,351,610,900,600
images1/source/images/40_21.jpg,images1/source/labels/40_21_label.jpg,163,322,347,616,900,600
images1/source/images/40_22.jpg,images1/source/labels/40_22_label.jpg,166,325,343,623,900,600
images1/source/images/40_23.jpg,images1/source/labels/40_23_label.jpg,164,321,347,621,900,600
images1/source/images/40_24.jpg,images1/source/labels/40_24_label.jpg,162,318,350,620,900,600
images1/source/images/40_25.jpg,images1/source/labels/40_25_label.jpg,160,315,353,620,900,600
images1/source/images/40_26.jpg,images1/source/labels/40_26_label.jpg,159,302,355,620,900,600
images1/source/images/40_27.jpg,images1/source/labels/40_27_label.jpg,159,292,357,620,900,600
images1/source/images/40_28.jpg,images1/source/labels/40_28_label.jpg,158,282,359,621,900,600
images1/source/images/40_29.jpg,images1/source/labels/40_29_label.jpg,163,281,343,611,900,600
images1/source/images/40_30.jpg,images1/source/labels/40_30_label.jpg,167,280,327,602,900,600
images1/source/images/40_31.jpg,images1/source/labels/40_31_label.jpg,160,270,344,611,900,600
images1/source/images/40_32.jpg,images1/source/labels/40_32_label.jpg,158,265,349,613,900,600
images1/source/images/40_33.jpg,images1/source/labels/40_33_label.jpg,157,261,353,615,900,600
images1/source/images/40_34.jpg,images1/source/labels/40_34_label.jpg,155,257,358,618,900,600
images1/source/images/41_0.jpg,images1/source/labels/41_0_label.jpg,285,360,488,564,900,600
images1/source/images/41_10.jpg,images1/source/labels/41_10_label.jpg,291,359,487,572,900,600
images1/source/images/41_11.jpg,images1/source/labels/41_11_label.jpg,291,362,485,574,900,600
images1/source/images/41_12.jpg,images1/source/labels/41_12_label.jpg,291,366,482,577,900,600
images1/source/images/41_13.jpg,images1/source/labels/41_13_label.jpg,291,366,480,574,900,600
images1/source/images/41_14.jpg,images1/source/labels/41_14_label.jpg,291,366,479,571,900,600
images1/source/images/41_15.jpg,images1/source/labels/41_15_label.jpg,290,366,477,568,900,600
images1/source/images/41_16.jpg,images1/source/labels/41_16_label.jpg,291,366,476,567,900,600
images1/source/images/41_17.jpg,images1/source/labels/41_17_label.jpg,291,366,476,566,900,600
images1/source/images/41_18.jpg,images1/source/labels/41_18_label.jpg,291,366,476,566,900,600
images1/source/images/41_19.jpg,images1/source/labels/41_19_label.jpg,292,367,475,565,900,600
images1/source/images/41_1.jpg,images1/source/labels/41_1_label.jpg,283,359,488,564,900,600
images1/source/images/41_20.jpg,images1/source/labels/41_20_label.jpg,292,366,481,563,900,600
images1/source/images/41_21.jpg,images1/source/labels/41_21_label.jpg,291,365,486,562,900,600
images1/source/images/41_22.jpg,images1/source/labels/41_22_label.jpg,292,361,488,559,900,600
images1/source/images/41_23.jpg,images1/source/labels/41_23_label.jpg,293,358,489,557,900,600
images1/source/images/41_24.jpg,images1/source/labels/41_24_label.jpg,288,358,492,552,900,600
images1/source/images/41_2.jpg,images1/source/labels/41_2_label.jpg,285,359,488,561,900,600
images1/source/images/41_3.jpg,images1/source/labels/41_3_label.jpg,289,358,487,571,900,600
images1/source/images/41_4.jpg,images1/source/labels/41_4_label.jpg,290,357,488,570,900,600
images1/source/images/41_5.jpg,images1/source/labels/41_5_label.jpg,290,356,489,570,900,600
images1/source/images/41_6.jpg,images1/source/labels/41_6_label.jpg,290,355,490,569,900,600
images1/source/images/41_7.jpg,images1/source/labels/41_7_label.jpg,290,354,491,569,900,600
images1/source/images/41_8.jpg,images1/source/labels/41_8_label.jpg,290,353,492,568,900,600
images1/source/images/41_9.jpg,images1/source/labels/41_9_label.jpg,291,356,489,570,900,600
images1/source/images/42_2.jpg,images1/source/labels/42_2_label.jpg,178,238,368,497,900,600
images1/source/images/42_3.jpg,images1/source/labels/42_3_label.jpg,177,230,377,484,900,600
images1/source/images/42_4.jpg,images1/source/labels/42_4_label.jpg,167,236,378,492,900,600
images1/source/images/42_5.jpg,images1/source/labels/42_5_label.jpg,168,234,384,489,900,600
images1/source/images/42_6.jpg,images1/source/labels/42_6_label.jpg,169,233,390,486,900,600
images1/source/images/42_7.jpg,images1/source/labels/42_7_label.jpg,174,232,394,473,900,600
images1/source/images/43_10.jpg,images1/source/labels/43_10_label.jpg,34,135,504,676,900,600
images1/source/images/43_11.jpg,images1/source/labels/43_11_label.jpg,36,133,512,673,900,600
images1/source/images/43_12.jpg,images1/source/labels/43_12_label.jpg,38,136,518,672,900,600
images1/source/images/43_13.jpg,images1/source/labels/43_13_label.jpg,39,136,516,668,900,600
images1/source/images/43_14.jpg,images1/source/labels/43_14_label.jpg,40,136,513,664,900,600
images1/source/images/43_15.jpg,images1/source/labels/43_15_label.jpg,41,135,511,660,900,600
images1/source/images/43_16.jpg,images1/source/labels/43_16_label.jpg,42,135,510,657,900,600
images1/source/images/43_17.jpg,images1/source/labels/43_17_label.jpg,41,134,507,653,900,600
images1/source/images/43_18.jpg,images1/source/labels/43_18_label.jpg,46,132,508,656,900,600
images1/source/images/43_19.jpg,images1/source/labels/43_19_label.jpg,49,131,509,660,900,600
images1/source/images/43_20.jpg,images1/source/labels/43_20_label.jpg,51,130,510,665,900,600
images1/source/images/43_21.jpg,images1/source/labels/43_21_label.jpg,53,137,504,652,900,600
images1/source/images/43_22.jpg,images1/source/labels/43_22_label.jpg,51,148,497,639,900,600
images1/source/images/43_5.jpg,images1/source/labels/43_5_label.jpg,50,145,506,633,900,600
images1/source/images/43_6.jpg,images1/source/labels/43_6_label.jpg,55,149,499,626,900,600
images1/source/images/43_7.jpg,images1/source/labels/43_7_label.jpg,44,152,504,641,900,600
images1/source/images/43_8.jpg,images1/source/labels/43_8_label.jpg,32,156,507,657,900,600
images1/source/images/43_9.jpg,images1/source/labels/43_9_label.jpg,33,145,506,666,900,600
images1/source/images/44_0.jpg,images1/source/labels/44_0_label.jpg,186,252,380,458,900,600
images1/source/images/44_10.jpg,images1/source/labels/44_10_label.jpg,189,243,379,447,900,600
images1/source/images/44_11.jpg,images1/source/labels/44_11_label.jpg,189,243,379,446,900,600
images1/source/images/44_12.jpg,images1/source/labels/44_12_label.jpg,189,243,379,446,900,600
images1/source/images/44_13.jpg,images1/source/labels/44_13_label.jpg,188,244,378,445,900,600
images1/source/images/44_14.jpg,images1/source/labels/44_14_label.jpg,185,249,373,446,900,600
images1/source/images/44_15.jpg,images1/source/labels/44_15_label.jpg,183,253,369,446,900,600
images1/source/images/44_16.jpg,images1/source/labels/44_16_label.jpg,181,257,365,447,900,600
images1/source/images/44_17.jpg,images1/source/labels/44_17_label.jpg,178,262,360,448,900,600
images1/source/images/44_18.jpg,images1/source/labels/44_18_label.jpg,179,263,359,478,900,600
images1/source/images/44_19.jpg,images1/source/labels/44_19_label.jpg,178,264,357,515,900,600
images1/source/images/44_1.jpg,images1/source/labels/44_1_label.jpg,187,249,383,455,900,600
images1/source/images/44_20.jpg,images1/source/labels/44_20_label.jpg,171,266,356,513,900,600
images1/source/images/44_21.jpg,images1/source/labels/44_21_label.jpg,163,268,355,511,900,600
images1/source/images/44_22.jpg,images1/source/labels/44_22_label.jpg,165,271,360,515,900,600
images1/source/images/44_23.jpg,images1/source/labels/44_23_label.jpg,165,274,364,519,900,600
images1/source/images/44_24.jpg,images1/source/labels/44_24_label.jpg,164,275,367,525,900,600
images1/source/images/44_25.jpg,images1/source/labels/44_25_label.jpg,163,276,370,531,900,600
images1/source/images/44_26.jpg,images1/source/labels/44_26_label.jpg,164,272,378,533,900,600
images1/source/images/44_27.jpg,images1/source/labels/44_27_label.jpg,165,268,386,535,900,600
images1/source/images/44_28.jpg,images1/source/labels/44_28_label.jpg,164,268,389,530,900,600
images1/source/images/44_29.jpg,images1/source/labels/44_29_label.jpg,163,268,390,526,900,600
images1/source/images/44_2.jpg,images1/source/labels/44_2_label.jpg,188,247,386,452,900,600
images1/source/images/44_30.jpg,images1/source/labels/44_30_label.jpg,164,265,398,524,900,600
images1/source/images/44_31.jpg,images1/source/labels/44_31_label.jpg,164,263,405,523,900,600
images1/source/images/44_32.jpg,images1/source/labels/44_32_label.jpg,164,260,413,521,900,600
images1/source/images/44_33.jpg,images1/source/labels/44_33_label.jpg,171,248,420,519,900,600
images1/source/images/44_34.jpg,images1/source/labels/44_34_label.jpg,177,237,427,518,900,600
images1/source/images/44_3.jpg,images1/source/labels/44_3_label.jpg,188,245,388,449,900,600
images1/source/images/44_4.jpg,images1/source/labels/44_4_label.jpg,189,242,391,446,900,600
images1/source/images/44_5.jpg,images1/source/labels/44_5_label.jpg,190,242,389,446,900,600
images1/source/images/44_6.jpg,images1/source/labels/44_6_label.jpg,190,242,386,447,900,600
images1/source/images/44_7.jpg,images1/source/labels/44_7_label.jpg,190,242,384,447,900,600
images1/source/images/44_8.jpg,images1/source/labels/44_8_label.jpg,190,242,382,447,900,600
images1/source/images/44_9.jpg,images1/source/labels/44_9_label.jpg,190,242,379,448,900,600
images1/source/images/46_10.jpg,images1/source/labels/46_10_label.jpg,194,502,247,727,900,600
images1/source/images/46_11.jpg,images1/source/labels/46_11_label.jpg,200,505,249,715,900,600
images1/source/images/46_12.jpg,images1/source/labels/46_12_label.jpg,206,508,250,706,900,600
images1/source/images/46_13.jpg,images1/source/labels/46_13_label.jpg,212,512,251,697,900,600
images1/source/images/46_14.jpg,images1/source/labels/46_14_label.jpg,213,486,260,697,900,600
images1/source/images/46_15.jpg,images1/source/labels/46_15_label.jpg,213,462,269,698,900,600
images1/source/images/46_16.jpg,images1/source/labels/46_16_label.jpg,213,453,270,694,900,600
images1/source/images/46_17.jpg,images1/source/labels/46_17_label.jpg,211,445,269,690,900,600
images1/source/images/46_18.jpg,images1/source/labels/46_18_label.jpg,222,438,259,697,900,600
images1/source/images/46_2.jpg,images1/source/labels/46_2_label.jpg,198,484,250,723,900,600
images1/source/images/46_30.jpg,images1/source/labels/46_30_label.jpg,204,564,480,783,900,600
images1/source/images/46_31.jpg,images1/source/labels/46_31_label.jpg,211,566,481,782,900,600
images1/source/images/46_32.jpg,images1/source/labels/46_32_label.jpg,226,562,492,753,900,600
images1/source/images/46_33.jpg,images1/source/labels/46_33_label.jpg,241,559,500,725,900,600
images1/source/images/46_34.jpg,images1/source/labels/46_34_label.jpg,243,494,522,689,900,600
images1/source/images/46_35.jpg,images1/source/labels/46_35_label.jpg,244,430,540,659,900,600
images1/source/images/46_3.jpg,images1/source/labels/46_3_label.jpg,190,499,241,722,900,600
images1/source/images/46_4.jpg,images1/source/labels/46_4_label.jpg,181,514,232,729,900,600
images1/source/images/46_5.jpg,images1/source/labels/46_5_label.jpg,188,515,229,737,900,600
images1/source/images/46_6.jpg,images1/source/labels/46_6_label.jpg,195,516,225,746,900,600
images1/source/images/46_7.jpg,images1/source/labels/46_7_label.jpg,192,513,252,753,900,600
images1/source/images/46_8.jpg,images1/source/labels/46_8_label.jpg,187,512,278,760,900,600
images1/source/images/46_9.jpg,images1/source/labels/46_9_label.jpg,193,507,263,741,900,600
images1/source/images/47_10.jpg,images1/source/labels/47_10_label.jpg,111,315,285,655,900,600
images1/source/images/47_11.jpg,images1/source/labels/47_11_label.jpg,104,318,260,664,900,600
images1/source/images/47_12.jpg,images1/source/labels/47_12_label.jpg,104,324,256,675,900,600
images1/source/images/47_13.jpg,images1/source/labels/47_13_label.jpg,104,330,251,687,900,600
images1/source/images/47_14.jpg,images1/source/labels/47_14_label.jpg,104,337,245,699,900,600
images1/source/images/47_15.jpg,images1/source/labels/47_15_label.jpg,104,361,243,700,900,600
images1/source/images/47_16.jpg,images1/source/labels/47_16_label.jpg,104,387,235,703,900,600
images1/source/images/47_17.jpg,images1/source/labels/47_17_label.jpg,104,416,209,709,900,600
images1/source/images/47_18.jpg,images1/source/labels/47_18_label.jpg,103,427,212,699,900,600
images1/source/images/47_19.jpg,images1/source/labels/47_19_label.jpg,102,442,214,691,900,600
images1/source/images/47_20.jpg,images1/source/labels/47_20_label.jpg,103,441,179,694,900,600
images1/source/images/47_21.jpg,images1/source/labels/47_21_label.jpg,103,450,117,697,900,600
images1/source/images/47_22.jpg,images1/source/labels/47_22_label.jpg,104,446,145,707,900,600
images1/source/images/47_23.jpg,images1/source/labels/47_23_label.jpg,103,448,173,717,900,600
images1/source/images/47_24.jpg,images1/source/labels/47_24_label.jpg,103,450,164,708,900,600
images1/source/images/47_25.jpg,images1/source/labels/47_25_label.jpg,100,455,154,699,900,600
images1/source/images/47_26.jpg,images1/source/labels/47_26_label.jpg,100,466,171,701,900,600
images1/source/images/47_27.jpg,images1/source/labels/47_27_label.jpg,99,483,186,704,900,600
images1/source/images/47_28.jpg,images1/source/labels/47_28_label.jpg,100,459,192,702,900,600
images1/source/images/47_29.jpg,images1/source/labels/47_29_label.jpg,101,441,190,700,900,600
images1/source/images/47_30.jpg,images1/source/labels/47_30_label.jpg,102,419,197,691,900,600
images1/source/images/47_31.jpg,images1/source/labels/47_31_label.jpg,101,408,204,685,900,600
images1/source/images/47_32.jpg,images1/source/labels/47_32_label.jpg,106,377,182,658,900,600
images1/source/images/47_33.jpg,images1/source/labels/47_33_label.jpg,111,348,157,633,900,600
images1/source/images/47_5.jpg,images1/source/labels/47_5_label.jpg,151,286,358,546,900,600
images1/source/images/47_6.jpg,images1/source/labels/47_6_label.jpg,142,293,349,577,900,600
images1/source/images/47_7.jpg,images1/source/labels/47_7_label.jpg,134,300,340,607,900,600
images1/source/images/47_8.jpg,images1/source/labels/47_8_label.jpg,125,310,331,638,900,600
images1/source/images/47_9.jpg,images1/source/labels/47_9_label.jpg,118,313,308,647,900,600
images1/source/images/48_0.jpg,images1/source/labels/48_0_label.jpg,235,290,485,546,900,600
images1/source/images/48_10.jpg,images1/source/labels/48_10_label.jpg,193,286,450,552,900,600
images1/source/images/48_11.jpg,images1/source/labels/48_11_label.jpg,184,277,450,548,900,600
images1/source/images/48_12.jpg,images1/source/labels/48_12_label.jpg,174,268,449,544,900,600
images1/source/images/48_13.jpg,images1/source/labels/48_13_label.jpg,175,262,455,541,900,600
images1/source/images/48_14.jpg,images1/source/labels/48_14_label.jpg,175,256,460,541,900,600
images1/source/images/48_15.jpg,images1/source/labels/48_15_label.jpg,170,240,459,529,900,600
images1/source/images/48_16.jpg,images1/source/labels/48_16_label.jpg,172,227,459,514,900,600
images1/source/images/48_17.jpg,images1/source/labels/48_17_label.jpg,170,223,460,513,900,600
images1/source/images/48_18.jpg,images1/source/labels/48_18_label.jpg,168,219,460,512,900,600
images1/source/images/48_1.jpg,images1/source/labels/48_1_label.jpg,228,295,480,549,900,600
images1/source/images/48_2.jpg,images1/source/labels/48_2_label.jpg,220,300,474,553,900,600
images1/source/images/48_3.jpg,images1/source/labels/48_3_label.jpg,215,300,474,565,900,600
images1/source/images/48_4.jpg,images1/source/labels/48_4_label.jpg,209,302,470,577,900,600
images1/source/images/48_5.jpg,images1/source/labels/48_5_label.jpg,208,298,468,576,900,600
images1/source/images/48_6.jpg,images1/source/labels/48_6_label.jpg,206,295,466,575,900,600
images1/source/images/48_7.jpg,images1/source/labels/48_7_label.jpg,203,297,456,574,900,600
images1/source/images/48_8.jpg,images1/source/labels/48_8_label.jpg,199,299,446,573,900,600
images1/source/images/48_9.jpg,images1/source/labels/48_9_label.jpg,196,292,448,562,900,600
images1/source/images/49_0.jpg,images1/source/labels/49_0_label.jpg,258,373,351,499,900,600
images1/source/images/49_10.jpg,images1/source/labels/49_10_label.jpg,243,404,319,519,900,600
images1/source/images/49_11.jpg,images1/source/labels/49_11_label.jpg,243,402,321,525,900,600
images1/source/images/49_12.jpg,images1/source/labels/49_12_label.jpg,248,403,331,522,900,600
images1/source/images/49_13.jpg,images1/source/labels/49_13_label.jpg,253,404,340,519,900,600
images1/source/images/49_14.jpg,images1/source/labels/49_14_label.jpg,259,397,346,505,900,600
images1/source/images/49_15.jpg,images1/source/labels/49_15_label.jpg,264,390,352,492,900,600
images1/source/images/49_16.jpg,images1/source/labels/49_16_label.jpg,274,383,363,486,900,600
images1/source/images/49_17.jpg,images1/source/labels/49_17_label.jpg,283,376,374,481,900,600
images1/source/images/49_1.jpg,images1/source/labels/49_1_label.jpg,256,374,347,499,900,600
images1/source/images/49_2.jpg,images1/source/labels/49_2_label.jpg,254,376,343,500,900,600
images1/source/images/49_3.jpg,images1/source/labels/49_3_label.jpg,252,378,338,503,900,600
images1/source/images/49_4.jpg,images1/source/labels/49_4_label.jpg,249,380,332,514,900,600
images1/source/images/49_5.jpg,images1/source/labels/49_5_label.jpg,247,382,331,513,900,600
images1/source/images/49_6.jpg,images1/source/labels/49_6_label.jpg,245,384,329,513,900,600
images1/source/images/49_7.jpg,images1/source/labels/49_7_label.jpg,242,386,327,512,900,600
images1/source/images/49_8.jpg,images1/source/labels/49_8_label.jpg,242,396,322,512,900,600
images1/source/images/49_9.jpg,images1/source/labels/49_9_label.jpg,242,407,316,513,900,600
images1/source/images/4_0.jpg,images1/source/labels/4_0_label.jpg,195,242,465,512,900,600
images1/source/images/4_10.jpg,images1/source/labels/4_10_label.jpg,140,299,399,570,900,600
images1/source/images/4_11.jpg,images1/source/labels/4_11_label.jpg,139,301,397,556,900,600
images1/source/images/4_12.jpg,images1/source/labels/4_12_label.jpg,168,300,397,538,900,600
images1/source/images/4_13.jpg,images1/source/labels/4_13_label.jpg,162,291,392,533,900,600
images1/source/images/4_14.jpg,images1/source/labels/4_14_label.jpg,180,277,373,522,900,600
images1/source/images/4_15.jpg,images1/source/labels/4_15_label.jpg,181,250,407,500,900,600
images1/source/images/4_16.jpg,images1/source/labels/4_16_label.jpg,173,250,397,501,900,600
images1/source/images/4_1.jpg,images1/source/labels/4_1_label.jpg,192,299,462,524,900,600
images1/source/images/4_2.jpg,images1/source/labels/4_2_label.jpg,188,304,446,528,900,600
images1/source/images/4_3.jpg,images1/source/labels/4_3_label.jpg,175,305,448,526,900,600
images1/source/images/4_4.jpg,images1/source/labels/4_4_label.jpg,147,293,421,536,900,600
images1/source/images/4_5.jpg,images1/source/labels/4_5_label.jpg,151,286,423,539,900,600
images1/source/images/4_6.jpg,images1/source/labels/4_6_label.jpg,141,284,422,558,900,600
images1/source/images/4_7.jpg,images1/source/labels/4_7_label.jpg,144,282,414,546,900,600
images1/source/images/4_8.jpg,images1/source/labels/4_8_label.jpg,134,292,405,547,900,600
images1/source/images/4_9.jpg,images1/source/labels/4_9_label.jpg,129,302,403,567,900,600
images1/source/images/50_10.jpg,images1/source/labels/50_10_label.jpg,228,313,340,468,900,600
images1/source/images/50_11.jpg,images1/source/labels/50_11_label.jpg,226,312,340,462,900,600
images1/source/images/50_12.jpg,images1/source/labels/50_12_label.jpg,223,311,340,456,900,600
images1/source/images/50_13.jpg,images1/source/labels/50_13_label.jpg,220,304,342,453,900,600
images1/source/images/50_14.jpg,images1/source/labels/50_14_label.jpg,217,300,344,450,900,600
images1/source/images/50_15.jpg,images1/source/labels/50_15_label.jpg,214,295,345,448,900,600
images1/source/images/50_16.jpg,images1/source/labels/50_16_label.jpg,211,291,339,446,900,600
images1/source/images/50_17.jpg,images1/source/labels/50_17_label.jpg,208,287,333,445,900,600
images1/source/images/50_18.jpg,images1/source/labels/50_18_label.jpg,204,283,326,446,900,600
images1/source/images/50_19.jpg,images1/source/labels/50_19_label.jpg,205,280,329,444,900,600
images1/source/images/50_20.jpg,images1/source/labels/50_20_label.jpg,206,278,332,443,900,600
images1/source/images/50_9.jpg,images1/source/labels/50_9_label.jpg,231,315,339,474,900,600
images1/source/images/51_0.jpg,images1/source/labels/51_0_label.jpg,206,449,239,506,900,600
images1/source/images/51_10.jpg,images1/source/labels/51_10_label.jpg,188,451,236,523,900,600
images1/source/images/51_11.jpg,images1/source/labels/51_11_label.jpg,189,449,238,522,900,600
images1/source/images/51_12.jpg,images1/source/labels/51_12_label.jpg,189,449,239,527,900,600
images1/source/images/51_13.jpg,images1/source/labels/51_13_label.jpg,186,454,230,549,900,600
images1/source/images/51_14.jpg,images1/source/labels/51_14_label.jpg,183,463,221,574,900,600
images1/source/images/51_15.jpg,images1/source/labels/51_15_label.jpg,182,463,220,567,900,600
images1/source/images/51_16.jpg,images1/source/labels/51_16_label.jpg,181,463,219,563,900,600
images1/source/images/51_17.jpg,images1/source/labels/51_17_label.jpg,178,443,232,552,900,600
images1/source/images/51_18.jpg,images1/source/labels/51_18_label.jpg,175,426,245,548,900,600
images1/source/images/51_19.jpg,images1/source/labels/51_19_label.jpg,169,427,253,552,900,600
images1/source/images/51_1.jpg,images1/source/labels/51_1_label.jpg,207,449,241,502,900,600
images1/source/images/51_20.jpg,images1/source/labels/51_20_label.jpg,163,428,256,556,900,600
images1/source/images/51_21.jpg,images1/source/labels/51_21_label.jpg,156,429,258,561,900,600
images1/source/images/51_22.jpg,images1/source/labels/51_22_label.jpg,151,436,255,552,900,600
images1/source/images/51_23.jpg,images1/source/labels/51_23_label.jpg,146,444,252,544,900,600
images1/source/images/51_24.jpg,images1/source/labels/51_24_label.jpg,147,434,249,544,900,600
images1/source/images/51_25.jpg,images1/source/labels/51_25_label.jpg,147,425,246,544,900,600
images1/source/images/51_26.jpg,images1/source/labels/51_26_label.jpg,147,416,243,545,900,600
images1/source/images/51_27.jpg,images1/source/labels/51_27_label.jpg,149,432,256,539,900,600
images1/source/images/51_28.jpg,images1/source/labels/51_28_label.jpg,149,448,268,533,900,600
images1/source/images/51_29.jpg,images1/source/labels/51_29_label.jpg,154,444,276,537,900,600
images1/source/images/51_2.jpg,images1/source/labels/51_2_label.jpg,207,450,241,501,900,600
images1/source/images/51_30.jpg,images1/source/labels/51_30_label.jpg,157,441,284,541,900,600
images1/source/images/51_31.jpg,images1/source/labels/51_31_label.jpg,161,422,299,534,900,600
images1/source/images/51_32.jpg,images1/source/labels/51_32_label.jpg,165,404,313,531,900,600
images1/source/images/51_33.jpg,images1/source/labels/51_33_label.jpg,167,386,328,527,900,600
images1/source/images/51_34.jpg,images1/source/labels/51_34_label.jpg,170,375,337,530,900,600
images1/source/images/51_35.jpg,images1/source/labels/51_35_label.jpg,172,365,345,534,900,600
images1/source/images/51_3.jpg,images1/source/labels/51_3_label.jpg,205,447,247,506,900,600
images1/source/images/51_4.jpg,images1/source/labels/51_4_label.jpg,203,444,252,513,900,600
images1/source/images/51_5.jpg,images1/source/labels/51_5_label.jpg,200,444,241,511,900,600
images1/source/images/51_6.jpg,images1/source/labels/51_6_label.jpg,196,445,230,509,900,600
images1/source/images/51_7.jpg,images1/source/labels/51_7_label.jpg,189,447,228,513,900,600
images1/source/images/51_8.jpg,images1/source/labels/51_8_label.jpg,174,450,226,518,900,600
images1/source/images/51_9.jpg,images1/source/labels/51_9_label.jpg,184,450,231,520,900,600
images1/source/images/52_1.jpg,images1/source/labels/52_1_label.jpg,151,214,439,518,900,600
images1/source/images/52_21.jpg,images1/source/labels/52_21_label.jpg,162,214,427,481,900,600
images1/source/images/52_22.jpg,images1/source/labels/52_22_label.jpg,165,215,428,482,900,600
images1/source/images/52_23.jpg,images1/source/labels/52_23_label.jpg,167,217,428,483,900,600
images1/source/images/52_2.jpg,images1/source/labels/52_2_label.jpg,151,211,442,516,900,600
images1/source/images/52_3.jpg,images1/source/labels/52_3_label.jpg,151,209,445,515,900,600
images1/source/images/52_4.jpg,images1/source/labels/52_4_label.jpg,151,206,448,513,900,600
images1/source/images/52_5.jpg,images1/source/labels/52_5_label.jpg,151,202,451,505,900,600
images1/source/images/52_6.jpg,images1/source/labels/52_6_label.jpg,150,199,453,498,900,600
images1/source/images/53_10.jpg,images1/source/labels/53_10_label.jpg,249,429,440,643,900,600
images1/source/images/53_11.jpg,images1/source/labels/53_11_label.jpg,250,426,435,644,900,600
images1/source/images/53_12.jpg,images1/source/labels/53_12_label.jpg,253,421,437,643,900,600
images1/source/images/53_13.jpg,images1/source/labels/53_13_label.jpg,253,417,437,643,900,600
